label1 dice,label1 dice mean,label1 dice std,label8 dice,label8 dice mean,label8 dice std,label10 dice,label10 dice mean,label10 dice std,label11 dice,label11 dice mean,label11 dice std
0.6982578152701968,0.6982578152701968,0.020080442383839475,0.7339465873582023,0.7339465873582023,0.0816595476003782,0.6176428340730213,0.6176428340730213,0.11608948257459714,0.7477004244214013,0.7477004244214013,0.0416470655535775
0.7176784901391893,0.7176784901391893,0.01858811831655824,0.7056067869776771,0.7056067869776771,0.06214404519511479,0.5877295150643304,0.5877295150643304,0.10626872310034731,0.7703839256649926,0.7703839256649926,0.05598238664445031
0.7416038598333087,0.7416038598333087,0.020002494031688692,0.6804407835006714,0.6804407835006714,0.0940980140883615,0.6112194416068849,0.6112194416068849,0.06168949364930906,0.772939852305821,0.772939852305821,0.04943928314115885
0.7583383037930443,0.7583383037930443,0.015151933961524448,0.7255578977721078,0.7255578977721078,0.05980997470667471,0.656335670323599,0.656335670323599,0.08726176710840038,0.7859545917738051,0.7859545917738051,0.05039817639178602
0.7615448009400141,0.7615448009400141,0.011235195526028467,0.7306311400163741,0.7306311400163741,0.07876779895647994,0.6777425819919223,0.6777425819919223,0.11915914664618792,0.7864293853441874,0.7864293853441874,0.04309196455985134
0.7660347535496667,0.7660347535496667,0.015729507668053703,0.7365212326958066,0.7365212326958066,0.06574463010527443,0.6744172104767391,0.6744172104767391,0.14838579444323594,0.7898116253671192,0.7898116253671192,0.03560439026097449
0.7670421912556603,0.7670421912556603,0.0165125406260933,0.7378179005214146,0.7378179005214146,0.0628664395872664,0.6765952138673692,0.6765952138673692,0.13422679216185432,0.7898616365024022,0.7898616365024022,0.05353672640165953
